Subject,Body,label,data_source,original_subject,original_body,original_data_source,row_number,prompt_kind,prompt_rounds,model,token_estimate,skipped,skip_reason
Alert Regarding Recent Transaction on Your Citi Account,"Dear Jose,

We wanted to bring to your attention a recent transaction on your Citi bank account:

- Amount: $2455.00
- Merchant: Coinbase
- Date & Time: April 25, 2025 - 05:23 AM

If you recognize this transaction, you do not need to take any further action.

If you do not recognize it, please contact us promptly at (843) 321-6406.

Copyright © 2025 Citibank. All rights reserved.
Please refrain from replying to this automated email.

Kind Regards,
Citibank Team",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,Transaction Alert,"-----------------
Transaction Alert
-----------------

Dear jose@monkey.org,

-------------------------------------------------------
We noticed a new transaction on your Citi bank account:

-------------------------------------------------------

*Amount:* $2455.00

*Merchant:* Coinbase

*Date & Time:* April 25, 2025 - 05:23 AM

If you recognize this transaction, no further action is needed.

If you do not recognize this, please contact us immediately at *(843) 321-6406.*

*© 2025 Citibank. All rights reserved.
This is an automated email. Please do not reply.
*
-------------------------------------------------------------------------------

**
Unsubscribe From This List https://u52265442.ct.sendgrid.net/asm/unsubscribe/?user_id=52265442&data=eqViX3RG2R0HcmkhTb2rIo9yCb5cH-h-Y4BvY0snO5JoMDAwdTAwMGHCfHF3wpDLErt65jK6ItqsElkJoskDdJhUGt0k3iKR03uU3Lkpxoo1hZ_Gd-hShB2dShcBoYoDMo42WZ5VfTV_PNV6ub58PDwUKg11IM43ehM4EiwrbsI35VmWJJyfmXoqQkB_-CgX8Z58uTbhBMhOLQ9or20X2n6k3EBaJydxcQFcAp8a3r36sRh-qK0nwrwoYwtdWN_AZeveF2ZJwtLo5p3TkgRgPxjSdmh8S_l3-Uq5HVkyAAvwBKa_x61upr9Tx_0PdtTImDjGSqmgjMjDqEkCmb1hnLNIdvZb_ircm7NsHqbm9TVixkV5s4TYOWqXigdIhDGFt1dMOlYfCN34C_kzR16mTVwBFf6qzcaqBNuh88Mte4mwo_i4pJUPcQXVwjU1WiDwyAhKgazqEpreq29eP1Bkxmm10kiVB6CtQHLrRkgs15eD1MSCE3ffSFtMFeITSXVglZS0YrdoqVLgDKWUeIrbhbUvAr5HmEPQzAZNQ45gOGEFOvPbuQI3PNl4iZI5UXbDzRh_cl-W-BfIkfTxCdpHbhdPVc92btUuuj_R1W6Pdguw7zNzBlWE_bMsqRAek3N-oArnn41pciJrj-JhOdexPVsxkKJpAlD6wkhgiGQAiGxS5ynrOHyltevydQ0ocSsK8sPJCyMV69CAcmhWE1CRGt-vOFV5SSIi3zxp8DXdfP3-FLub_-vBVuRktrWnxVK_l0HXdNmYMqwIYAhv7LT_SbrOoCrwW61c1KzoBUB8Ny-7b56znih_194e4gXGjsHdbfZdEqMhjq8sXbye_p8PCA9wEmrLSYjVMskFjhmPeDcfUjOUasaS6akE04grnp76wxVMYx6ZKJskcNarc743oIMjcgBZNQrI_NHN3JJh-tOHO90Wh-Oq5GO8TEI0rZjsjykTnRMl7K1wTJUFEraP1RA3vrWf1ASncjjtjm1xnq_zor5SOqH276mYicUbpp8Wim7IQXyynZXuqClNQoywNM-Xg3sb5xtNHPvHxxyKDrRsgVIo6k8afwfNZwQOHYUW7DzKGb-Ov5OstzgSynocsdMuZvu9LLYV | Manage Email Preferences https://u52265442.ct.sendgrid.net/asm/?user_id=52265442&data=78zpvWYZuWk94ZQn4ViZq9NcDgZqMPObyPHPKFQFfadoMDAwdTAwMJjJoaNnvq1Nmyc-BhgVcXvzl93wiV-uhqiEuHqOVg-ks7SsX5gUBe-zv1hNbHdN_GmOms8fY6YXoT8RRqTU63IOETaJvlPRdLnbVeq8hNavtUO6fXFZYjrB3egPYdXgYpGhT3qoTyAV3sTSnoi2ab-PGBZCnst5XgQgmMCGHVkGOI56ZT_dqxz1eG5mZPtAKpMLCaQ04KyQieBkUm8rkuBAEvdXY3f-Gq_RaGGzkNolodKJmCzK34B3hK5Uhpl86e8kHucpWK1sQ8yCHQSHmZqC-eDptlVVhIxGB0hA6FGhAdJv0e1M_SOWad1Gp1PFA7HyadDRrgq-Mu2ZHCL-w_QThPRVVmUzD-y1FGtplIeHf-oGrmi3TFHxvuzq14shtajdQDOlCQn5qGA6q47Xy2zACE3UpaE9d2ccw0QV_1gAEc_v2jXR-Js1IAwoO_BwG77fKZD0jeX47dmCcjbt5XChCp621r1FQ9-km5lR-9xTVQdISg1oH0KAmPlB9x2tkdqFNHRtD6QIypsYsK2TauAFf-n0CmrnkcXz42sonAy57kjFAh4a3QCgmuagIHC6u0OjgnBJoKqwCvGYKNknxwudcepJim5KPxpR_D5HwLd1pvCgP8vTLEzT0J-Ipz_YzvPAVN2BlYOJpxL7nMnMWrtecJ8Z4-_xsZLNu5Scd8yAhyypVE3AFcwVZsgmxFTYX0ve6lbe6IOjnK_XF74NpbxG1McFYCQ2q3iXDrGsJnYHSkG_U3T6Jnytj-rkRQ2IoLGfpemB-k59s8Dc68IqxS-V8mT33XEb9Q8-wx6T68C8he-QfUQPeCT-nutR_5FlP-h5LfChGfT-S_IqvJ-UO2rA-0XWVNMoy_kB_agKAt_ZbPqrpxUZEuHSXHFh4Taw1BzZ0K9PXVyuVSngpin5Wjdh4Ixb6kCqHgutc_fmu-qlYvf7lfEZiF4ePvOoDlmeF7pb85zzCd-eR0_sjcqDtU-BQH--FvS_4eByeELzRNT1wSe0ytWkvthJgG7914Tzv0cQALKq1kc4A1ApJMlppqU=",generic-data:Nazario-232425:nazario,237,adversarial,1,gpt-3.5-turbo,1745,false,
Document Shared: Contract Agreement for Monkey ID Grg2eWNY,"Hi Jose,

I wanted to share the Contract Agreement file with you. You can access it by clicking on the following link:

Contract Agreement_89619.pdf

Date received: Tuesday, February 13, 2024
Reference ID: w8vbRzTo

Please let me know if you have any trouble accessing the file.

Thank you!",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,Scanned Docu: Contract Agreement For Monkey id:Grg2eWNY_ jose,"Monkey Shared a file with you

Date received: Tuesday, February 13, 2024

Reference lD: w8vbRzTo

FiIe name: Contract Agreement_89619.pdf

This message was sent to: jose@monkey.org.

Open File https://rRnDwlBM.givingbirth.com.ar/?email=am9zZUBtb25rZXkub3Jn",generic-data:Nazario-232425:nazario,238,adversarial,1,gpt-3.5-turbo,108,false,
Action Required - Important Update,,1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,Açtion Required04/24/2024 18:56:40,.,generic-data:Nazario-232425:nazario,239,adversarial,1,gpt-3.5-turbo,20,false,
Important Update for Monkey Employees,"Dear Jose,

As the Director of Human Resources, we kindly ask you to review the 2025 Salary Adjustment and new office positions for Monkey employees. It is important to ensure that our records are up-to-date.

Please click on the link below to update your details and review the new positions:

[Review Staff Report]

Thank you for your attention to this matter.

Best regards,

Monkey Human Resources
HR Manager",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,"New Amendment introduced! Review And Approve Monkey_Salary
Adjustment & Payroll_List For Year 2025","Year-End Compliance Notification

Position: Director of Human Resources

Hello jose,

Please review 2025 Salary Adjustment & New Office positions of Monkey's Employees for the year 2025 activity.

Follow below link to setup your accurate details to keep your staff membership records up-to-date to review new office position and report back

Review Staff Report

Best regards,

Monkey Human Resources

HR Manager",generic-data:Nazario-232425:nazario,240,adversarial,1,gpt-3.5-turbo,104,false,
Reminder: Password Expiry Notice,"Dear Jose,

We wanted to remind you that the password for your email account (jose@monkey.org) will expire in 24 hours. To continue using the same password, please click the link below:

[Click Here to Continue Using Same Password]

Thank you,
Monkey Mail system",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,Password Expiration Notification (Prompt Action Required),"Action Required jose@monkey.org
jose

Deactivation Alert

Recipient

jose@monkey.org Account Notice.

Your password for your mail account (jose@monkey.org) expires in 24hrs.

To continue with same password kindly follow below prompt .

Click Here To Continue Using Same Password

Delivered by Monkey Mail system.",generic-data:Nazario-232425:nazario,241,adversarial,1,gpt-3.5-turbo,79,false,
Order Confirmation #87314592,"Dear [Customer],

We just wanted to let you know that your order #3005599712 has been successfully processed. Thank you for your payment and for choosing our services.

You can download your payment receipt using the link below:

Download Payment Receipt

If you have any questions or need assistance, feel free to reach out to us. We are here to help.

Best,
Charlotte Jones
Customer Support Team",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,Payment completed successfully - [jose],"Order Confirmation #87314592

We Appreciate Your Order!

Dear [Customer],

We are pleased to confirm that your order #3005599712 has been successfully processed. We greatly appreciate your prompt payment and your continued trust in our services.

For your convenience, your payment receipt is available for download via the link below:

Download Payment Receipt

Your satisfaction is our top priority. If you have any inquiries or need further assistance, please do not hesitate to contact us. We are always here to help.

Warm regards,

Charlotte Jones

Customer Support Team",generic-data:Nazario-232425:nazario,242,adversarial,1,gpt-3.5-turbo,120,false,
Reminder: Update Your Password,"Dear Jose,

This is a friendly reminder that your password is due for renewal. Please update your password to continue accessing your account.

To update your password, please click on the following link: [link]

Thank you for your attention to this matter.

Sincerely,
IT Management
monkey.org",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,ACTION NEEDED ? Password Expiration Notification,"jose Password Expiry Notice.

Your Password is due for Renewal

IT Management.

Enter Same passvvord of identification To Continue.

Activate Same Password https://pub-c5260e9867f14836bdb2b216c55ac900.r2.dev/Javadev5.html#jose@monkey.org

©­ 2024 monkey.org All ri­ght re­ser­ved",generic-data:Nazario-232425:nazario,243,adversarial,1,gpt-3.5-turbo,94,false,
Mailbox Update Required,"Dear Jose,

We wanted to notify you that your mailbox needs to be updated as a result of a recent server update on monkey.org. This update is necessary to ensure that you can continue sending and receiving messages without any interruptions. Please take a moment to update your mailbox within the next 24 hours to prevent it from being closed.

To update your mailbox, please click on the link below:

Review Messages Here

It’s important to attend to this notification promptly to avoid any potential loss of important information.

Thank you for your cooperation.

Best regards,

Mailbox Administration Control

Secured by All-Access Encryption, Copyright 2023 Mailbox, Inc. All rights reserved.

You have received this email at {jose@monkey.org} for notification purposes only. Please refrain from replying. If you find this email in your spam folder, kindly move it to your inbox for further review.",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,Mailbox update,"Ticket Created!
#0483729

Dear jose,

Your mailbox is out of date due to monkey.org recent server update and you may not be able to send or receive new messages. We recommend you update your mail-box below within 24 hours to avoid closure.

. Please review and choose what happens here;

Review Messages Here

NOTE: Kindly attend to noitification to avoid loss of vital information

POWERED BY MAILBOX ADMINISTRATION CONTROL

:

Secured by All-access Encryption, Copyright 2023 Mailbox, Inc. All rights reserved.

This email was sent to {jose@monkey.org}

Note: This message was sent by the system for notification only, Please do not reply. If this message lands in your spam folder, please move it to your inbox folder for proper interrogation",generic-data:Nazario-232425:nazario,244,adversarial,1,gpt-3.5-turbo,167,false,
Important Information Regarding Your Email Account,"Dear Jose,

We wanted to inform you that there have been issues with delivering your emails to recipients due to our new spam policy.

To ensure successful delivery in the future, please verify that you are not a robot by clicking on the link provided below.

Click here to verify now

Thank you for your attention to this matter.

Sincerely,

[Your Name]",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,Email (jose@monkey.org) Password expiration set on 02/03/2024 1:08:34 p.m,"Reference: Email delivery failed

Dear: jose@monkey.org,

Due to our new spam policy, your emails will not be delivered to your recipients.

Verify you're not a robot and deliver your messages instantly

Click here to verify now

Notice! You only have to do it once. Future emails will be sent after verification is complete",generic-data:Nazario-232425:nazario,245,adversarial,1,gpt-3.5-turbo,97,false,
Your BTC Wallet Information,"Hi Eric,

I have successfully financed your portfolio with 39.7BTC (1,067,749USD) on SWANCOINS.NET. You can log in using the customer ID: 67883971 and the password: Eh1s03 to verify your balance.

Best regards,
Yang",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,BTC Wallet Details,"--
Hello Eric.
As requested, the portfolio has been financed on WWW.SWANCOINS. NET with
39.7BTC (1,067,749USD). Login with customer ID: 67883971 Password:
Eh1s03 to confirm balance.
Regards
Yang",generic-data:Nazario-232425:nazario,246,adversarial,1,gpt-3.5-turbo,64,false,
Purchase Order Update,"Hello Jose,

I wanted to let you know that the Purchase Order 04012025 along with the Design Specification.pdf has been successfully sent. This transfer will expire on April 17, 2025.

You can access and download the files using the following link: https://wetransfer.com/downloads/27e2f8ca90b51b1c77530990741fd4a85e4b45208d120240304065011/fc374e

If you have any trouble accessing the files or have any questions, please feel free to reach out.

Thank you,
[Your Name]",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,update PO 04012025 / sample.pdf sent successfully to jose@monkey.org,"This transfer expires on Apr 17 2025

jose@monkey.org https://wetransfer.com/?trk=TRN_TDL_01&utm_campaign=TRN_TDL_01&utm_medium=email&utm_source=sendgrid
received Purchase Order 04012025 / Design_Specification.pdf
1 item, 12.5 MB in total ? Expires on Apr 17 2025

Get your files https://bafkreiel5ommq3idslbdkbntwgfq55ofak6stx7qd3t4bdvp66ag5x5kba.ipfs.dweb.link#jose@monkey.org

Download link
https//wetransfer.com/downloads/27e2f8ca90b51b1c77530990741fd4a85e4b45208d120240304065011/fc374e https://bafkreiel5ommq3idslbdkbntwgfq55ofak6stx7qd3t4bdvp66ag5x5kba.ipfs.dweb.link#jose@monkey.org

1 item

Purchase Order 04012025 / Design_Specification.pdf

12.5 MB

To make sure our emails arrive, please add noreply@wetransfer.com mailto:noreply@wetransfer.com
to About WeTransfer https://wetransfer.com/contacts ? Help https://wetransfer.com/help ? Legal https://wetransfer.com/legal/terms ?
Report this transfer https://safety.wetransfer.com/report",generic-data:Nazario-232425:nazario,247,adversarial,1,gpt-3.5-turbo,355,false,
